states	1.0	971
communities	0.8697793377274855	115
laundering	0.841196759853507	72
§	0.8320694639457504	62
june	0.823636879198783	54
means	0.8177060827043381	49
customs	0.8177060827043381	49
reporting	0.8138496937298163	46
e.g.	0.8138496937298163	46
i.e.	0.8097331325834148	43
ministers	0.7935765134975987	33
p.	0.7856895340809044	29
brussels	0.781327736807468	27
functioning	0.7790240977603738	26
ecb	0.774138355725601	72
uncac	0.7688272517610075	22
eurojust	0.7688272517610075	22
auditors	0.7659877076919501	21
funds	0.7659877076919501	21
non-	0.756578475070877	18
europeans	0.756578475070877	18
504bis	0.756578475070877	18
netherlands	0.7530895717934194	17
szw	0.7530895717934194	17
eu	0.7494757358629074	705
f	0.7493890939890098	16
nations	0.74544971494064	15
shortcoming	0.74544971494064	15
counterfeiting	0.74544971494064	15
conventions	0.741238445955359	14
tendering	0.741238445955359	14
pre-accession	0.741238445955359	14
anti-fraud	0.7403601690774233	69
auditing	0.7367149553690588	13
combating	0.7367149553690588	13
n°	0.7367149553690588	13
°	0.7367149553690588	13
fighting	0.731829213334286	12
b)	0.731829213334286	12
website	0.731829213334286	12
lt	0.731829213334286	12
quater	0.731829213334286	12
aggravating	0.7265181093696925	11
dlaf	0.7265181093696925	11
sanctioning	0.7265181093696925	11
strengthening	0.7265181093696925	11
eurobarometer	0.7265181093696925	22
e-procurement	0.7265181093696925	11
smuggling	0.7265181093696925	11
länder	0.7265181093696925	11
interreg	0.7265181093696925	11
finanza	0.7265181093696925	11
treaties	0.7207004532040491	10
prosecuting	0.7207004532040491	10
promising	0.7207004532040491	10
ethics	0.7207004532040491	10
interests	0.7207004532040491	10
oj	0.7194672963153541	49
dissuasive	0.714269332679562	36
representatives	0.714269332679562	9
governing	0.714269332679562	9
guiding	0.714269332679562	9
multiannual	0.714269332679562	9
ims	0.714269332679562	9
fifg	0.714269332679562	9
cicc	0.714269332679562	9
rpa	0.714269332679562	9
anti-corruption	0.7091492748487456	240
regulations	0.7070799515976949	8
members	0.7070799515976949	8
spending	0.7070799515976949	8
offices	0.7070799515976949	8
the-spot	0.7070799515976949	8
accounts	0.7070799515976949	8
igf	0.7070799515976949	8
federated	0.698929303564044	7
rec(	0.698929303564044	7
products	0.698929303564044	7
acceding	0.698929303564044	7
specialised	0.698929303564044	7
cz	0.698929303564044	14
payments	0.698929303564044	7
cvm	0.694405812977744	13
moniteur	0.6895200709429711	12
writing	0.6895200709429711	6
no.	0.6895200709429711	6
-fraud	0.6895200709429711	6
resources	0.6895200709429711	6
directives	0.6895200709429711	6
tailor-	0.6895200709429711	6
epac	0.6895200709429711	6
eacn	0.6895200709429711	6
nn	0.6895200709429711	6
regions	0.6895200709429711	6
cf.	0.6895200709429711	6
art.	0.6895200709429711	6
crimes	0.6895200709429711	6
anti-bribery	0.6842089669783776	11
jha	0.6813694229093202	21
greco	0.6783913108127341	215
vademecum	0.6783913108127341	5
above-mentioned	0.6783913108127341	5
a.	0.6783913108127341	5
c.	0.6783913108127341	5
3rd	0.6783913108127341	5
ecb/2004	0.6783913108127341	5
above-	0.6783913108127341	5
officials	0.6783913108127341	5
negotions	0.6783913108127341	5
debarment	0.6783913108127341	5
lobbying	0.6783913108127341	5
tfeu	0.6783913108127341	5
pp.	0.6783913108127341	5
k.3	0.6783913108127341	5
-up	0.6783913108127341	5
åland	0.6783913108127341	5
dtlr	0.6783913108127341	5
irl	0.6783913108127341	10
dgaiec	0.6783913108127341	5
pensions	0.6783913108127341	5
dwp	0.6783913108127341	5
aeat	0.6783913108127341	5
vrom	0.6783913108127341	5
fiod	0.6783913108127341	5
lnv	0.6783913108127341	5
art.247	0.6783913108127341	5
art.249	0.6783913108127341	5
non-presiding	0.6783913108127341	5
eur	0.6727091468001993	41
interinstitutional	0.671960190288247	9
euros	0.6696565512411529	26
subparagraph	0.6647708092063799	8
corruptor	0.6647708092063799	8
eaggf	0.6587621069069595	29
pif	0.6548507854044354	17
planning	0.652096670586429	13
